Date,Conversion_Rate,Transaction_Volume,Net_Funding_Million_TRY,TRY_Interest_Rate_6Month,USD_Interest_Rate_6Month,CPI_Index,Inflation_Expectation_12M,Repo_1Day_Weighted_Average_Rate,yuzde_degisim,lag_1,lag_2,lag_5,lag_10,rolling_mean_5,rolling_std_5,rolling_mean_20,rolling_std_20,haftanin_gunu,ay,ceyrek,target_reg,target_cls
2024-05-24,32.1421,58746308.0,-79603.8,58.06,2.0,2281.85,76.09,53.0,0.0660006413269798,32.1209,32.1556,32.1573,32.177,32.15676,0.025860065749487432,32.24716,0.11160999012088833,4,5,2,32.1452,0
2024-05-27,32.1452,58746308.0,73520.5,58.06,2.0,2281.85,76.09,53.0,0.009644671630049118,32.1421,32.1209,32.194,32.1534,32.15372,0.026661714134084566,32.230555,0.10017220160169879,0,5,2,32.1311,0
2024-05-28,32.1311,58746308.0,124594.1,58.06,2.0,2281.85,76.09,53.0,-0.04386346950711051,32.1452,32.1421,32.156,32.1496,32.14396000000001,0.014293460062806953,32.214079999999996,0.08363615184107516,1,5,2,32.1203,0
2024-05-29,32.1203,652497.73,64470.7,58.06,2.0,2281.85,76.09,53.0,-0.03361229463044735,32.1311,32.1452,32.1556,32.1946,32.138980000000004,0.013356908346125696,32.198,0.06394074559632827,2,5,2,32.1874,1
2024-05-30,32.1874,1280500.0,134741.4,58.06,2.0,2281.85,76.09,53.0,0.20890215844806548,32.1203,32.1311,32.1209,32.2296,32.13192,0.011588011070346871,32.187070000000006,0.05688175269380614,3,5,2,32.2489,1
2024-05-31,32.2489,1280500.0,132467.9,57.54,2.24,2281.85,76.09,53.0,0.19106855477610818,32.1874,32.1203,32.1421,32.1573,32.14522,0.025540497265462182,32.180985,0.049120359966142314,4,5,2,32.1339,1
2024-06-03,32.1339,1280500.0,123993.44,57.54,2.24,2319.29,71.49,53.0,-0.3566013104323029,32.2489,32.1874,32.1452,32.194,32.166579999999996,0.0526018725956433,32.177435,0.04033178549355472,0,6,2,32.1534,0
2024-06-04,32.1534,1280500.0,92918.06,57.54,2.24,2319.29,71.49,53.0,0.06068357715682815,32.1339,32.2489,32.1311,32.156,32.164320000000004,0.053974920107103704,32.171769999999995,0.03790063324069199,1,6,2,32.2687,1
2024-06-05,32.2687,1280500.0,210532.4,57.54,2.24,2319.29,71.49,53.0,0.35859349244560246,32.1534,32.1339,32.1203,32.1556,32.16877999999999,0.051403764459119164,32.16823,0.03600484031850719,2,6,2,32.4547,1
2024-06-06,32.4547,1280500.0,199171.0,57.54,2.24,2319.29,71.49,53.0,0.5764099576369697,32.2687,32.1534,32.1874,32.1209,32.19846,0.058733661562773376,32.171299999999995,0.04168167589371377,3,6,2,32.1775,1
2024-06-07,32.1775,1280500.0,220994.3,57.57,2.13,2319.29,71.49,53.0,-0.8541135798513011,32.4547,32.2687,32.2489,32.1421,32.25192,0.12751992785668317,32.183685,0.07573610190407438,4,6,2,32.1923,0
2024-06-10,32.1923,1280500.0,199924.55,57.57,2.13,2319.29,71.49,53.0,0.04599487219330012,32.1775,32.4547,32.1339,32.1452,32.23764,0.13186636417438966,32.18371,0.07573386157802252,0,6,2,32.3699,1
2024-06-11,32.3699,1280500.0,166101.85,57.57,2.13,2319.29,71.49,53.0,0.5516847196379127,32.1923,32.1775,32.1534,32.1311,32.24932,0.12264437207052434,32.185655000000004,0.07541330662313409,1,6,2,32.3127,1
2024-06-12,32.3127,1280500.0,163744.75,57.57,2.13,2319.29,71.49,53.0,-0.17670737320782948,32.3699,32.1923,32.2687,32.1203,32.29262000000001,0.11845991727405085,32.19667,0.08530928930749884,2,6,2,32.3073,0
2024-06-13,32.3073,1280500.0,123638.8,57.57,2.13,2319.29,71.49,53.0,-0.016711695401505633,32.3127,32.3699,32.4547,32.1874,32.30142,0.11787159115145322,32.202575,0.0891589702370399,3,6,2,32.2313,1
2024-06-14,32.2313,1280500.0,24422.15,57.1,2.44,2319.29,71.49,53.0,-0.23524095173537152,32.3073,32.3127,32.1775,32.2489,32.27194,0.08332063370242679,32.20646000000001,0.09204467679535232,4,6,2,32.4579,1
2024-06-20,32.4579,1280500.0,-263922.5,57.1,2.44,2319.29,71.49,53.0,0.7030433150384985,32.2313,32.3073,32.1923,32.1339,32.2827,0.07057464134215966,32.210159999999995,0.09144994259180818,3,6,2,32.5711,1
2024-06-21,32.5711,1280500.0,52828.5,56.15,1.89,2319.29,71.49,53.0,0.34875946995953644,32.4579,32.2313,32.3699,32.1534,32.33582,0.08416847391141666,32.223355,0.10675366368687879,4,6,2,32.781,1
2024-06-24,32.781,1280500.0,41577.3,56.15,1.89,2319.29,71.49,53.0,0.6444363254541452,32.5711,32.4579,32.3127,32.2687,32.37606,0.1364150578219968,32.24410999999999,0.1306471821761609,0,6,2,32.8078,0
2024-06-25,32.8078,1280500.0,26762.9,56.15,1.89,2319.29,71.49,53.0,0.08175467496416289,32.781,32.5711,32.3073,32.4547,32.469719999999995,0.21825283961631003,32.27538,0.17549413425507684,1,6,2,32.9015,1
2024-06-26,32.9015,1280500.0,60825.8,56.15,1.89,2319.29,71.49,53.0,0.2856028139649691,32.8078,32.781,32.2313,32.1775,32.56982,0.23893251557832515,32.309725,0.2078943351929218,2,6,2,32.904,0
2024-06-27,32.904,1280500.0,50008.2,56.15,1.89,2319.29,71.49,53.0,0.007598437761213717,32.9015,32.8078,32.4579,32.1923,32.70386,0.18298716621826433,32.347695,0.24218806627786552,3,6,2,32.8417,1
2024-06-28,32.8417,1280500.0,234633.2,56.36,2.36,2319.29,71.49,53.0,-0.1893386822270915,32.904,32.9015,32.5711,32.3699,32.793079999999996,0.13573491444943053,32.385635,0.2669642480992568,4,6,2,32.8262,0
2024-07-01,32.8262,1280500.0,140980.2,56.36,2.36,2394.1,71.98,53.0,-0.04719609520823509,32.8417,32.904,32.781,32.3127,32.8472,0.05509033491090835,32.421165,0.27834925860005805,0,7,3,32.6207,1
2024-07-02,32.6207,1280500.0,119362.7,56.36,2.36,2394.1,71.98,53.0,-0.6260243342208427,32.8262,32.8417,32.8078,32.3073,32.85624,0.044129729215080245,32.45646000000001,0.2829084609254417,1,7,3,32.629,0
2024-07-03,32.629,20015424.0,128274.57,56.36,2.36,2394.1,71.98,53.0,0.025443966561100595,32.6207,32.8262,32.9015,32.2313,32.81882,0.11610459508819888,32.478125,0.27776370092702135,2,7,3,32.4929,1
2024-07-04,32.4929,20015424.0,195514.6,56.36,2.36,2394.1,71.98,53.0,-0.41711361059180163,32.629,32.6207,32.904,32.4579,32.76432,0.13063834429673582,32.49713,0.2742354119327752,3,7,3,32.5011,0
2024-07-05,32.5011,20015424.0,230667.5,56.55,2.01,2394.1,71.98,53.0,0.02523628238784159,32.4929,32.629,32.8417,32.5711,32.682100000000005,0.14884822807339293,32.51508,0.2606201078804609,4,7,3,32.6301,1
2024-07-08,32.6301,20015424.0,138677.2,56.55,2.01,2394.1,71.98,53.0,0.39690964305822973,32.5011,32.4929,32.8262,32.781,32.613980000000005,0.13482428193981166,32.532465,0.24643481314867646,0,7,3,32.6401,0
2024-07-09,32.6401,20015424.0,135622.3,56.55,2.01,2394.1,71.98,53.0,0.030646550271051787,32.6301,32.5011,32.6207,32.8078,32.574760000000005,0.07113689619729227,32.550535,0.239220482477748,1,7,3,32.7362,1
2024-07-10,32.7362,20015424.0,144803.72,56.55,2.01,2394.1,71.98,53.0,0.29442311757623685,32.6401,32.6301,32.629,32.9015,32.57864,0.07470841987744424,32.559805,0.2389033309786117,2,7,3,32.8849,1
2024-07-11,32.8849,20015424.0,74833.3,56.55,2.01,2394.1,71.98,53.0,0.45423720529569334,32.7362,32.6401,32.4929,32.904,32.600080000000005,0.10285432417057375,32.587740000000004,0.22405027960151794,3,7,3,32.8473,0
2024-07-12,32.8473,6020847.34,-143411.5,56.16,1.76,2394.1,71.98,53.0,-0.1143381916928532,32.8849,32.7362,32.5011,32.8417,32.67847999999999,0.14249397180438927,32.622370000000004,0.2129638667153676,4,7,3,32.9069,1
2024-07-16,32.9069,6020847.34,-137412.16,56.16,1.76,2394.1,71.98,53.0,0.18144565915616528,32.8473,32.8849,32.6301,32.8262,32.74772,0.11649438613338309,32.64624,0.20990918186593016,1,7,3,33.0223,1
2024-07-17,33.0223,6020847.34,-202425.8,56.16,1.76,2394.1,71.98,53.0,0.35068633022254936,32.9069,32.8473,32.6401,32.6207,32.803079999999994,0.11232088853190386,32.67595,0.2021224811060517,2,7,3,33.038,0
2024-07-18,33.038,6020847.34,-294238.7,56.16,1.76,2394.1,71.98,53.0,0.04754362960786018,33.0223,32.9069,32.7362,32.629,32.87952,0.10337249150813846,32.71169999999999,0.19664430886901196,3,7,3,33.0389,0
2024-07-19,33.0389,6020847.34,-143541.4,55.77,1.85,2394.1,71.98,53.0,0.0027241358435681207,33.038,33.0223,32.8849,32.4929,32.93988,0.085296729131912,32.752035,0.1743951933036379,4,7,3,33.0042,0
2024-07-22,33.0042,6020847.34,-211597.4,55.77,1.85,2394.1,71.98,53.0,-0.10502770976031917,33.0389,33.038,32.8473,32.5011,32.97068,0.08823418838865295,32.781085000000004,0.17118135435552623,0,7,3,32.9441,1
2024-07-23,32.9441,1512487.2,-202427.0,55.77,1.85,2394.1,71.98,53.0,-0.1820980360075386,33.0042,33.0389,32.9069,32.6301,33.00206,0.05504210207291989,32.80274,0.17061281003316692,1,7,3,32.8805,1
2024-07-24,32.8805,1512487.2,-216221.2,55.77,1.85,2394.1,71.98,53.0,-0.19305429500274807,32.9441,33.0042,33.0223,32.6401,33.0095,0.03919725756486299,32.810895,0.17339426165167474,2,7,3,32.8106,1
2024-07-25,32.8106,1512487.2,-193801.3,55.77,1.85,2394.1,71.98,53.0,-0.21258800808988676,32.8805,32.9441,33.038,32.7362,32.981139999999996,0.06819349676182448,32.814530000000005,0.1740866151632362,3,7,3,32.9833,1
2024-07-26,32.9833,1512487.2,-271938.5,55.75,1.78,2394.1,71.98,53.0,0.5263542879435201,32.8106,32.8805,33.0389,32.8849,32.93566,0.09234458836663179,32.809985,0.1728789301796063,4,7,3,32.9586,0
2024-07-29,32.9586,20040000.0,-318268.6,55.75,1.78,2394.1,71.98,53.0,-0.0748863818962997,32.9833,32.8106,33.0042,32.8473,32.92454,0.07921946099666476,32.81395,0.17602933517499447,0,7,3,32.9509,0
2024-07-30,32.9509,100200.0,-347543.52,55.75,1.78,2394.1,71.98,53.0,-0.023362642830704328,32.9586,32.9833,32.9441,32.9069,32.91542,0.06982368509754913,32.819795,0.17891640057519112,1,7,3,33.0304,1
2024-07-31,33.0304,100200.0,-220371.74,55.75,1.78,2394.1,71.98,53.0,0.2412680685504931,32.9509,32.9586,32.8805,33.0223,32.916779999999996,0.07058404211010993,32.826029999999996,0.18130818224066433,2,7,3,33.0835,1
2024-08-01,33.0835,100200.0,-389073.8,55.75,1.78,2453.34,73.14,53.0,0.16076099593103077,33.0304,32.9509,32.8106,33.038,32.94676,0.08220050486830109,32.846515,0.1800284283838578,3,8,3,33.0782,0
2024-08-02,33.0782,100200.0,-89356.7,55.79,1.73,2453.34,73.14,53.0,-0.01602007042784681,33.0835,33.0304,32.9833,33.0389,33.00134,0.05543259871778261,32.869240000000005,0.17981204631516387,4,8,3,33.0763,0
2024-08-05,33.0763,100200.0,-71389.14,55.79,1.73,2453.34,73.14,53.0,-0.005743964302773463,33.0782,33.0835,32.9586,33.0042,33.02032,0.06338751454827547,32.898505,0.16209463601971405,0,8,3,33.2573,1
2024-08-06,33.2573,100200.0,-23008.67,55.79,1.73,2453.34,73.14,53.0,0.5472196104159055,33.0763,33.0782,32.9509,32.9441,33.04386,0.056181963303262174,32.927265,0.13695107184318267,1,8,3,33.3984,1
2024-08-07,33.3984,20040000.0,25698.7,55.79,1.73,2453.34,73.14,53.0,0.42426775474857514,33.2573,33.0763,33.0304,32.8805,33.105140000000006,0.08769910490200099,32.958625,0.1371329354084386,2,8,3,33.4965,1
2024-08-08,33.4965,20040000.0,49580.8,55.79,1.73,2453.34,73.14,53.0,0.2937266455877996,33.3984,33.2573,33.0835,32.8106,33.17874,0.14499576890591315,32.99654,0.14876621150067293,3,8,3,33.4471,0
2024-08-09,33.4471,20040000.0,50424.6,55.2,1.72,2453.34,73.14,53.0,-0.14747809472630546,33.4965,33.3984,33.0782,32.9833,33.261340000000004,0.18833617018677357,33.034555,0.17377792990223545,4,8,3,33.4596,0
2024-08-12,33.4596,20040000.0,-17299.2,55.2,1.72,2453.34,73.14,53.0,0.037372447835548606,33.4471,33.4965,33.0763,32.9586,33.33512,0.1700228866965443,33.062664999999996,0.19273241956839077,0,8,3,33.4843,0
2024-08-13,33.4843,20040000.0,-158256.05,55.2,1.72,2453.34,73.14,53.0,0.07382036844432172,33.4596,33.4471,33.2573,32.9509,33.41178,0.09321323404233789,33.09328,0.20496465317875476,1,8,3,33.4928,0
2024-08-14,33.4928,20040000.0,-175233.8,55.2,1.72,2453.34,73.14,53.0,0.025385031193736474,33.4843,33.4596,33.3984,33.0304,33.45718000000001,0.03822338290411778,33.12215,0.2176053005837905,2,8,3,33.4846,0
2024-08-15,33.4846,20040000.0,-141322.2,55.2,1.72,2453.34,73.14,53.0,-0.02448287393111981,33.4928,33.4843,33.4965,33.0835,33.476060000000004,0.02165370639489059,33.145675,0.23124743611677911,3,8,3,33.5746,1
2024-08-16,33.5746,20040000.0,-211214.3,55.33,1.62,2453.34,73.14,53.0,0.26878027511152425,33.4846,33.4928,33.4471,33.0782,33.47368,0.019380067095756,33.168005,0.24163215077785496,4,8,3,33.6107,0
2024-08-19,33.6107,20040000.0,-262964.57,55.33,1.62,2453.34,73.14,53.0,0.10752175751909121,33.5746,33.4846,33.4596,33.0763,33.49918,0.04395863965862661,33.19479,0.2558410791673869,0,8,3,33.6524,0
2024-08-20,33.6524,20040000.0,-244321.95,55.33,1.62,2453.34,73.14,53.0,0.12406763322394543,33.6107,33.5746,33.4843,33.2573,33.529399999999995,0.059231199554276824,33.225115,0.26772953413366546,1,8,3,33.7482,1
2024-08-21,33.7482,20040000.0,-220831.49,55.33,1.62,2453.34,73.14,53.0,0.2846750900381556,33.6524,33.6107,33.4928,33.3984,33.563019999999995,0.07327483879641106,33.26053,0.275339174760799,2,8,3,33.8465,1
2024-08-22,33.8465,2505000.0,-151350.9,55.33,1.62,2453.34,73.14,53.0,0.2912747939149307,33.7482,33.6524,33.4846,33.4965,33.61409999999999,0.09720051440523605,33.303915,0.2806173293877212,3,8,3,33.8506,0
2024-08-23,33.8506,2505000.0,-149983.5,55.47,1.37,2453.34,73.14,53.0,0.012113512475453447,33.8465,33.7482,33.5746,33.4471,33.68648,0.11049541619744264,33.35571,0.28037193136047867,4,8,3,33.8863,0
2024-08-26,33.8863,10020000.0,-201835.5,55.47,1.37,2453.34,73.14,53.0,0.10546341866908282,33.8506,33.8465,33.6107,33.4596,33.741679999999995,0.10956731721023545,33.399074999999996,0.2867399718341319,0,8,3,33.9282,0
2024-08-27,33.9282,300600.0,-234419.82,55.47,1.37,2453.34,73.14,53.0,0.12364879021904418,33.8863,33.8506,33.6524,33.4843,33.7968,0.09564008051361499,33.44546,0.2867710463988722,1,8,3,33.9577,0
2024-08-28,33.9577,300600.0,-158714.8,55.47,1.37,2453.34,73.14,53.0,0.08694832027635879,33.9282,33.8863,33.7482,33.4928,33.85196,0.06668877717167121,33.494324999999996,0.281276000201845,2,8,3,33.9626,0
2024-08-29,33.9626,300600.0,-29232.65,55.47,1.37,2453.34,73.14,53.0,0.014429716971409157,33.9577,33.9282,33.8465,33.4846,33.89386,0.04854464955743525,33.54069,0.27717591772825156,3,8,3,33.9233,0
2024-09-02,33.9233,222544.2,45111.94,55.29,1.32,2526.16,71.56,53.0,-0.11571552236873117,33.9626,33.9577,33.8506,33.5746,33.91708,0.04799142632444628,33.584645,0.27048181274606314,0,9,3,33.9196,0
2024-09-03,33.9196,222544.2,234484.1,55.29,1.32,2526.16,71.56,53.0,-0.010906957754686086,33.9233,33.9626,33.8863,33.6107,33.931619999999995,0.030719488938702993,33.6269,0.2526219122055715,1,9,3,33.887,0
2024-09-04,33.887,222544.2,239431.5,55.29,1.32,2526.16,71.56,53.0,-0.09610962393424849,33.9196,33.9233,33.9282,33.6524,33.93828,0.02027034781781579,33.669065,0.22472134387908912,2,9,3,33.9725,1
2024-09-05,33.9725,222544.2,277542.9,55.29,1.32,2526.16,71.56,53.0,0.25230914509988267,33.887,33.9196,33.9577,33.7482,33.93004,0.030951946637568402,33.70055,0.20744220628275598,3,9,3,33.9091,1
2024-09-06,33.9091,222544.2,265674.4,55.95,1.43,2526.16,71.56,53.0,-0.18662153212155586,33.9725,33.887,33.9626,33.8465,33.93300000000001,0.03473492479702465,33.729254999999995,0.20310688779190084,4,9,3,33.8937,0
2024-09-09,33.8937,222544.2,129734.5,55.95,1.43,2526.16,71.56,53.0,-0.04541553742211102,33.9091,33.9725,33.9233,33.8506,33.9223,0.03141918204941607,33.749885,0.19913670859642654,0,9,3,33.9676,1
2024-09-10,33.9676,222544.2,15413.0,55.95,1.43,2526.16,71.56,53.0,0.2180346200031158,33.8937,33.9091,33.9196,33.8863,33.91638,0.03387620109537018,33.772215,0.18813273107062667,1,9,3,33.9904,0
2024-09-11,33.9904,222544.2,18569.39,55.95,1.43,2526.16,71.56,53.0,0.06712278759759549,33.9676,33.8937,33.887,33.9282,33.92598,0.041056996975600946,33.79761499999999,0.1777088875397628,2,9,3,33.9398,0
2024-09-12,33.9398,300600.0,-75513.82,55.95,1.43,2526.16,71.56,53.0,-0.14886556204105617,33.9904,33.9676,33.9725,33.9577,33.94666,0.042529084173725806,33.822919999999996,0.16642074642964488,3,9,3,33.8984,0
2024-09-13,33.8984,300600.0,-139625.56,56.15,1.27,2526.16,71.56,53.0,-0.12198068344537738,33.9398,33.9904,33.9091,33.9626,33.94012,0.040001212489816855,33.84527,0.14883984716922885,4,9,3,33.8159,1
2024-09-16,33.8159,8712445.5,-227897.35,56.15,1.27,2526.16,71.56,53.0,-0.24337431855191438,33.8984,33.9398,33.8937,33.9233,33.937979999999996,0.04229600454718341,33.86596,0.12249406602208908,0,9,3,33.8895,1
2024-09-17,33.8895,8712445.5,-309659.95,56.15,1.27,2526.16,71.56,53.0,0.21764909406520871,33.8159,33.8984,33.9676,33.9196,33.92242,0.06871689749002433,33.878025,0.10254529102121,1,9,3,33.9681,1
2024-09-18,33.9681,300600.0,-308910.4,56.15,1.27,2526.16,71.56,53.0,0.23193024388086236,33.8895,33.8159,33.9904,33.887,33.9068,0.06463478166323168,33.891965000000006,0.08097359722445223,2,9,3,34.0283,1
2024-09-19,34.0283,300600.0,-319737.7,56.15,1.27,2526.16,71.56,53.0,0.17722510237547784,33.9681,33.8895,33.9398,33.9725,33.902339999999995,0.057835741550129195,33.90775,0.05982411501177997,3,9,3,33.9766,1
2024-09-20,33.9766,300600.0,-394899.4,56.26,1.31,2526.16,71.56,53.0,-0.15193236218090655,34.0283,33.9681,33.8984,33.9091,33.92004,0.08104954040989223,33.921755000000005,0.05289158200952232,4,9,3,33.9531,0
2024-09-23,33.9531,300600.0,-321789.8,56.26,1.31,2526.16,71.56,53.0,-0.06916524902432775,33.9766,34.0283,33.8159,33.8937,33.935680000000005,0.08334237817974659,33.92826,0.051119688246485946,0,9,3,34.0627,1
2024-09-24,34.0627,300600.0,-333822.5,56.26,1.31,2526.16,71.56,53.0,0.32279821282887866,33.9531,33.9766,33.8895,33.9676,33.963119999999996,0.04993808166778121,33.933385,0.04796482565487493,1,9,3,34.0815,0
2024-09-25,34.0815,300600.0,-386522.99,56.26,1.31,2526.16,71.56,53.0,0.0551923364853657,34.0627,33.9531,33.9681,33.9904,33.99776,0.04602138634005416,33.942205,0.054609325163749625,2,9,3,34.0894,0
2024-09-26,34.0894,300600.0,-406689.34,56.26,1.31,2526.16,71.56,53.0,0.023179730939060228,34.0815,34.0627,34.0283,33.9398,34.02044,0.054846677207120186,33.949870000000004,0.06269949298962908,3,9,3,34.0982,0
2024-09-27,34.0982,300600.0,-398516.87,56.11,1.12,2526.16,71.56,53.0,0.025814476054142332,34.0894,34.0815,33.9766,33.8984,34.03266,0.0632054032552819,33.956455,0.07005012096686784,4,9,3,34.09,0
2024-09-30,34.09,300600.0,-190797.45,56.11,1.12,2526.16,71.56,53.0,-0.024048190227032862,34.0982,34.0894,33.9531,33.8159,34.056979999999996,0.05952971527451121,33.963235000000005,0.07690318092866526,0,9,3,34.121,0
2024-10-01,34.121,300600.0,-261883.46,56.11,1.12,2598.91,67.23,53.0,0.09093575828689193,34.09,34.0982,34.0627,33.8895,34.084360000000004,0.01347304719304711,33.97157,0.08125755090484188,1,10,4,34.1247,0
2024-10-02,34.1247,300600.0,-198705.21,56.11,1.12,2598.91,67.23,53.0,0.010843761906143001,34.121,34.09,34.0815,33.9681,34.096019999999996,0.015162849358443323,33.98164,0.08677052252380275,2,10,4,34.1538,0
2024-10-03,34.1538,300600.0,-216624.05,56.11,1.12,2598.91,67.23,53.0,0.08527547494923127,34.1247,34.121,34.0894,34.0283,34.10466,0.01701552234482824,33.993525,0.08936551716407176,3,10,4,34.1126,0
2024-10-04,34.1126,300600.0,-246355.1,56.26,1.38,2598.91,67.23,53.0,-0.12063079364520446,34.1538,34.1247,34.0982,33.9766,34.117540000000005,0.025052504878116166,34.002590000000005,0.0960647418759187,4,10,4,34.1398,0
2024-10-07,34.1398,300600.0,-269455.75,56.26,1.38,2598.91,67.23,53.0,0.07973593335013351,34.1126,34.1538,34.09,33.9531,34.12042,0.023018514301930533,34.012764999999995,0.09641780396359087,0,10,4,34.1881,0
2024-10-08,34.1881,300600.0,-292410.27,56.26,1.38,2598.91,67.23,53.0,0.1414771029707218,34.1398,34.1126,34.121,34.0627,34.130379999999995,0.016382978992506476,34.02507,0.09612618406692192,1,10,4,34.2103,0
2024-10-09,34.2103,300600.0,-332169.95,56.26,1.38,2598.91,67.23,53.0,0.06493487500036643,34.1881,34.1398,34.1247,34.0815,34.1438,0.0292264435172985,34.036095,0.1016727437217084,2,10,4,34.1951,0
2024-10-10,34.1951,300600.0,-369843.74,56.26,1.38,2598.91,67.23,53.0,-0.04443106315934475,34.2103,34.1881,34.1538,34.0894,34.16092,0.038757928229859795,34.047090000000004,0.1081546499966648,3,10,4,34.1522,0
2024-10-11,34.1522,300600.0,-349368.2,55.94,1.22,2598.91,67.23,53.0,-0.12545657126312726,34.1951,34.2103,34.1126,34.0982,34.16918,0.04118600491273176,34.059855,0.10987745554459569,4,10,4,34.1625,0
2024-10-14,34.1625,300600.0,-397284.2,55.94,1.22,2598.91,67.23,53.0,0.030159111272487493,34.1522,34.1951,34.1398,34.09,34.1771,0.029826749750386485,34.072545,0.10478730575542974,0,10,4,34.2034,0
2024-10-15,34.2034,300600.0,-465884.88,55.94,1.22,2598.91,67.23,53.0,0.11972191730698079,34.1625,34.1522,34.1881,34.121,34.18164,0.023860804694573023,34.089875,0.08731246896610438,1,10,4,34.2018,0
2024-10-16,34.2018,7468357.12,-498556.0,55.94,1.22,2598.91,67.23,53.0,-0.004677897518967633,34.2034,34.1625,34.2103,34.1247,34.1847,0.025798740292364192,34.10556999999999,0.07700205123795652,2,10,4,34.1633,0
2024-10-17,34.1633,20040000.0,-456202.61,55.94,1.22,2598.91,67.23,53.0,-0.11256717482704959,34.2018,34.2034,34.1951,34.1538,34.183,0.02390031381954511,34.117255,0.07265217405455743,3,10,4,34.1155,0
2024-10-18,34.1155,2885025.03,-502665.13,56.06,1.39,2598.91,67.23,53.0,-0.1399162258915343,34.1633,34.2018,34.1522,34.1126,34.17664,0.024105663248958752,34.124005,0.07018184256937936,4,10,4,34.1786,1
2024-10-21,34.1786,2885025.03,-542912.6,56.06,1.39,2598.91,67.23,53.0,0.18495991558091784,34.1155,34.1633,34.1625,34.1398,34.1693,0.03604074084521079,34.13095,0.061114116726626186,0,10,4,34.1788,0
2024-10-22,34.1788,2885025.03,-539764.8,56.06,1.39,2598.91,67.23,53.0,0.0005851614752971912,34.1786,34.1155,34.2034,34.1881,34.17252,0.036000513894553596,34.142225,0.04534148646499519,1,10,4,34.1821,0
2024-10-23,34.1821,400800.0,-633391.0,56.06,1.39,2598.91,67.23,53.0,0.009655107844608324,34.1788,34.1786,34.2018,34.2103,34.16760000000001,0.03220628821630154,34.14803,0.041927695910095326,2,10,4,34.2011,0
2024-10-24,34.2011,400800.0,-672919.1,56.06,1.39,2598.91,67.23,53.0,0.05558464810528907,34.1821,34.1788,34.1633,34.1951,34.16366,0.027892525892632122,34.153059999999996,0.039489644213631644,3,10,4,34.1902,0
2024-10-25,34.1902,400800.0,-541213.5,55.82,1.13,2598.91,67.23,53.0,-0.03187031996046974,34.2011,34.1821,34.1155,34.1522,34.17122,0.0325108751139026,34.158645,0.03787834369626282,4,10,4,34.189,0
2024-10-28,34.189,400800.0,-641310.7,55.82,1.13,2598.91,67.23,53.0,-0.0035097776555748084,34.1902,34.2011,34.1786,34.1625,34.18616,0.00958295365078658,34.163245,0.03567361512251598,0,10,4,34.189,0
2024-10-30,34.189,400800.0,-592662.7,55.82,1.13,2598.91,67.23,53.0,0.0,34.189,34.1902,34.1788,34.2034,34.18824,0.008611213658559097,34.168195,0.03161276349688305,2,10,4,34.2095,0
2024-10-31,34.2095,1043583.0,-466633.7,55.82,1.13,2598.91,67.23,53.0,0.05996080610721766,34.189,34.189,34.1821,34.2018,34.190279999999994,0.006842294985864395,34.171594999999996,0.029878921898303785,3,10,4,34.1787,0
2024-11-01,34.1787,1043583.0,-428237.5,56.02,1.19,2657.23,64.05,53.0,-0.09003347023487374,34.2095,34.189,34.2011,34.1633,34.19575999999999,0.009214282428607503,34.175835,0.028873905085006746,4,11,4,34.2236,0
2024-11-04,34.2236,1043583.0,-316127.6,56.02,1.19,2657.23,64.05,53.0,0.13136836684835007,34.1787,34.2095,34.1902,34.1155,34.19128,0.011200312525714377,34.17708,0.028406830166726762,0,11,4,34.2757,1
2024-11-05,34.2757,1043583.0,-288173.7,56.02,1.19,2657.23,64.05,53.0,0.15223413083369497,34.2236,34.1787,34.189,34.1786,34.19796,0.018180291545360727,34.18263,0.02587663241971331,1,11,4,34.282,0
2024-11-06,34.282,1043583.0,-292251.8,56.02,1.19,2657.23,64.05,53.0,0.018380368599313357,34.2757,34.2236,34.189,34.1788,34.2153,0.038019534461589004,34.189425,0.03131048042322315,2,11,4,34.1841,1
2024-11-07,34.1841,1043583.0,-397607.22,56.02,1.19,2657.23,64.05,53.0,-0.28557260369872495,34.282,34.2757,34.2095,34.1821,34.2339,0.04418523509813614,34.19412,0.03752479320910578,3,11,4,34.1764,0
2024-11-08,34.1764,1043583.0,-350386.41,55.48,1.13,2657.23,64.05,53.0,-0.022525092074965336,34.1841,34.282,34.1787,34.2011,34.22882,0.048900378328567654,34.192809999999994,0.03738728886324754,4,11,4,34.2614,1
2024-11-11,34.2614,50100.0,-389266.78,55.48,1.13,2657.23,64.05,53.0,0.24870963588909945,34.1764,34.1841,34.2236,34.1902,34.228359999999995,0.04949689889959781,34.191875,0.03756043376125061,0,11,4,34.2869,0
2024-11-12,34.2869,50100.0,-429460.27,55.48,1.13,2657.23,64.05,53.0,0.07442778170185793,34.2614,34.1764,34.2757,34.189,34.23592000000001,0.0514368253363055,34.197335,0.03938228662893169,1,11,4,34.3128,0
2024-11-13,34.3128,50100.0,-526634.43,55.48,1.13,2657.23,64.05,53.0,0.07553905427437613,34.2869,34.2614,34.282,34.189,34.23816000000001,0.05379222063345054,34.203555,0.0432270441070083,2,11,4,34.3118,0
2024-11-14,34.3118,25050000.0,-552822.2,55.48,1.13,2657.23,64.05,53.0,-0.0029143643188733748,34.3128,34.2869,34.1841,34.2095,34.24432,0.06130633736147025,34.209025000000004,0.04965088513673648,3,11,4,34.2996,0
